time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,8.54613690768,1.7289706917,24.6576009634,6.18947059884,6.09288917437,0.0,5.05457109253,0.443035328527,5.52279092818,-0.0805474967418,-0.0446151887448,0.0,428.20364105856106,428.1686756971092,429.39265507292924,429.52353885774636
4.199999999999998,8.85190408932,1.75398229521,24.9874710751,6.18453724533,6.0907636319,0.0,5.13776332548,0.390295240827,5.47296160094,-0.0858003747111,-0.0215021574315,0.0,428.84881585611146,430.8073287578458,428.76362608672184,428.31123559917404
4.259999999999997,9.16302820617,1.77556812652,25.3161779128,6.17961027872,6.08945430858,0.0,5.23298744565,0.328816319843,5.48370418866,-0.0756162299745,-0.0224695864236,0.0,449.0393557707898,448.96084669232704,448.1938084296736,449.0154930420571
4.319999999999996,9.47933270144,1.79366251451,25.6428380885,6.17555721867,6.08769179435,0.0,5.31053493443,0.273990556164,5.40523237754,-0.0549773989921,-0.0490874588281,0.0,420.9442280036031,418.6334433875808,418.8292452672326,420.6169784434979
4.379999999999995,9.80170311928,1.80764613728,25.9718273014,6.17230617616,6.08449150118,0.0,5.43515606329,0.19190354341,5.55995242087,-0.0526433207171,-0.0635883818525,0.0,492.6075040977555,491.5322021967062,493.55278986969734,493.7234291292904
4.439999999999993,10.1304826097,1.81725445517,26.3045745422,6.1701746029,6.08053364058,0.0,5.52435994024,0.128191451814,5.5315078965,-0.0138437868667,-0.0711960569528,0.0,438.8489957330554,438.2135947259461,436.88286628505847,440.1058721277419
4.499999999999992,10.4640420245,1.82335340911,26.6326288407,6.17003338664,6.07585248612,0.0,5.5945791278,0.0750465498931,5.4040790321,0.0141138713791,-0.0973588114018,0.0,406.35314073081975,403.9944837543014,403.385822911058,405.90334475060894
4.559999999999991,10.8017366034,1.82633699658,26.9524409171,6.17085101352,6.07011229149,0.0,5.66230081304,0.0244237676028,5.2568240932,0.0126354198224,-0.092491978682,0.0,397.330475598407,397.767548294214,396.07845797159666,395.9423344127957
4.6199999999999894,11.1449559591,1.82557408822,27.2698418093,6.17184720638,6.0646745463,0.0,5.77862702029,-0.0496696461464,5.32249073825,0.0235463819333,-0.0871441648208,0.0,466.66371658971764,467.07459439268064,466.63526352787625,467.4863068566557
4.679999999999988,11.4948206741,1.82059936421,27.5893128608,6.17305841776,6.06007142049,0.0,5.8837692259,-0.115983765958,5.32620223399,0.0124405908438,-0.0614009591925,0.0,448.23964341016875,450.3224235175902,448.89799479647456,447.99564983966206
4.739999999999987,11.8507605049,1.81180648657,27.907754794,6.17358347458,6.05600432547,0.0,5.98105692263,-0.177038727522,5.28846042608,0.000103044793812,-0.0853069216979,0.0,437.5992499678479,435.6004266993301,435.87304943753793,434.84039454681937
4.799999999999986,12.2115246365,1.79985834837,28.2193975097,6.17383784453,6.05114941031,0.0,6.04476064116,-0.221296391381,5.10037856239,0.0114414631412,-0.0733320074801,0.0,382.5226048721652,383.6550908731081,382.28479090928994,383.3639387827724
4.859999999999984,12.5768638666,1.78492958876,28.522785525,6.17523898648,6.0471503018,0.0,6.13343003572,-0.276257891906,5.01275072397,0.0402541937235,-0.0558455189094,0.0,416.4528204716913,417.97617959615667,416.68216499121684,419.19416560527804
4.919999999999983,12.9474517958,1.76677492035,28.8205084232,6.17833565919,6.0438119913,0.0,6.21965633913,-0.328717841572,4.91165858548,0.0679339974161,-0.0552278335385,0.0,412.6692148886861,412.721398301651,410.79276841858723,413.24239212618363
4.979999999999982,13.3233434947,1.74547499724,29.1126363856,6.18293041041,6.04120186881,0.0,6.31016814716,-0.380970894272,4.82619332609,0.0898562147975,-0.0267938867261,0.0,416.12658390297355,418.6074037082649,415.8399528126343,417.7612435046708
5.0399999999999805,13.7045085136,1.72117590612,29.3990185836,6.18870363805,6.04048102293,0.0,6.39530731651,-0.428635739778,4.72032915312,0.106603253476,0.00765501017132,0.0,407.355552255301,410.4252491807983,408.80369045926994,410.30221980305726
